id,品名,陽極_過站時間,來料碼,產品狀態,不良名稱,鍛壓模穴號,退火批號,熔鑄批號,鍛壓時間
2092671,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C06-01-03070401XX-F44-XXXXCXXXXXXXX-A207080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2092670,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-D08-02-03062001XX-F54-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062001,5H18422001G,2025-08-14
2092669,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E01-01-03071601XX-F61-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2092668,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-J04-03-03062601XX-F68-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422003G,2025-08-18
2092666,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F07-04-03062601XX-F69-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-18
2092667,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-F02-04-03071201XX-F35-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2092665,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-D04-03-03070401XX-F58-XXXXCXXXXXXXX-A107090706207090101-07112601,良品,,創新C-A,03070401,5H18422003G,
2092664,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-G04-03-03062601XX-F09-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-18
2091952,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D01-01-03071201XX-F66-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,直線白印,FX-102-2#,03071201,5H18422002G,2025-08-21
2092663,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-03-03070401XX-F23-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092662,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F04-04-03062601XX-F23-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2092661,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-K08-02-03071201XX-F67-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2092660,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-02-03070401XX-F39-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092659,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-02-03070401XX-F92-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092658,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C06-01-03070401XX-F65-XXXXCXXXXXXXX-A207080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2092657,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D04-02-03071201XX-F33-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2092656,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-01-03070401XX-F11-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092654,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C04-04-03070401XX-F26-XXXXCXXXXXXXX-A107080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2092655,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-J01-04-03071601XX-F03-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2092653,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-A07-03-03070401XX-F03-XXXXCXXXXXXXX-A207080706207090101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092652,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H06-02-03071601XX-F09-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2092650,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-01-03070401XX-F85-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092651,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-D03-02-03062001XX-F32-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062001,5H18422001G,2025-08-15
2092649,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H04-03-03071601XX-F41-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2092648,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-02-03070401XX-F10-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092647,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D07-04-03071201XX-F05-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2092646,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-D03-02-03070401XX-F02-XXXXCXXXXXXXX-A207080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2092644,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-01-03070401XX-F52-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092645,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H04-03-03071601XX-F84-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2092643,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-A04-02-03071201XX-F26-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2092642,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-D04-01-03061901XX-F32-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03061901,5H18422001G,2025-08-13
2092641,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E04-03-03071601XX-F07-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2092640,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-02-03070401XX-F02-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2091951,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H08-03-03071201XX-F64-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,四側面腐蝕点,FX-602-1#,03071201,5H18422002G,2025-08-22
2092639,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C04-05-03070401XX-F46-XXXXCXXXXXXXX-A107080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2092638,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-01-03070401XX-F39-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092637,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-A07-04-03070401XX-F40-XXXXCXXXXXXXX-A207080706207090101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092636,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-C01-02-03071601XX-F52-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071601,5H18422002G,2025-08-23
2092635,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-D04-03-03070401XX-F35-XXXXCXXXXXXXX-A107090706207090101-07112601,良品,,創新C-A,03070401,5H18422003G,
2092634,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-D04-03-03070401XX-F49-XXXXCXXXXXXXX-A107090706207090101-07112601,良品,,創新C-A,03070401,5H18422003G,
2091950,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G04-04-03071601XX-F05-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,R角白印,FX-102-1#,03071601,5H18422002G,2025-08-22
2092633,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-03-03070401XX-F04-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
2092632,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-J06-03-03062601XX-F43-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422001G,2025-08-18
2092631,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-A06-03-03071201XX-F24-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071201,5H18422002G,2025-08-22
2092630,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H05-02-03071601XX-F22-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-23
2092629,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G08-01-03071201XX-F58-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2092628,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H04-04-03071601XX-F05-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-23
2091949,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H01-02-03071601XX-F13-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,R角白印,FX-602-2#,03071601,5H18422002G,2025-08-22
2092627,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-F02-03-03071201XX-F37-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-23
2092626,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F04-03-03062601XX-F69-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-18
2091948,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-K08-02-03071201XX-F50-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,R角白印,FX-102-2#,03071201,5H18422002G,2025-08-21
2092625,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-B04-02-03071601XX-F39-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-22
2092624,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-C02-04-03071601XX-F57-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2092623,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-F08-04-03071601XX-F07-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-23
2092622,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E05-03-03071601XX-F83-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-24
2092621,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-B04-02-03071601XX-F63-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2092620,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G04-02-03071601XX-F05-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2091947,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G07-03-03071201XX-F66-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,直線白印,FX-102-1#,03071201,5H18422002G,2025-08-21
2092619,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-J03-03-03071201XX-F30-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2092618,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-C05-03-03071601XX-F21-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-24
2092617,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F01-01-03062001XX-F32-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062001,5H18422001G,2025-08-15
2092616,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-M06-04-03070601XX-F18-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03070601,5H18422003G,2025-08-25
2092615,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F02-01-03062401XX-F80-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062401,5H18422001G,2025-08-19
2092614,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D06-01-03071601XX-F90-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03071601,5H18422002G,2025-08-23
2092613,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D01-01-03071201XX-F02-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2092612,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H01-04-03071601XX-F82-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071601,5H18422002G,2025-08-22
2091946,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-E08-02-03062401XX-F03-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,直線白印,FX-202-1#,03062401,5H18422001G,2025-08-15
2092611,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-G02-02-03062601XX-F48-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-18
2092610,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H04-04-03071601XX-F48-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-23
2092609,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-H06-01-03062001XX-F66-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062001,5H18422001G,2025-08-14
2092608,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E03-01-03071601XX-F04-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-22
2092607,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-E07-02-03062401XX-F49-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062401,5H18422001G,2025-08-15
2092606,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-G04-04-03062601XX-F18-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422001G,2025-08-18
2092605,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H05-03-03071601XX-F36-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-21
2092604,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-B05-04-03071201XX-F18-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2092603,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-D04-03-03070401XX-F69-XXXXCXXXXXXXX-A107090706207090101-07112601,良品,,創新C-A,03070401,5H18422003G,
2092602,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-L04-04-03071601XX-F23-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2092601,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H01-03-03071601XX-F16-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-23
2091945,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-F01-03-03071201XX-F57-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,R角白印,FX-102-2#,03071201,5H18422002G,2025-08-21
2092600,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-E04-04-03071601XX-F71-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2092599,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-B03-03-03062601XX-F84-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2092598,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-F02-04-03071201XX-F62-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2091944,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-B04-02-03071601XX-F54-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,直線白印,FX-102-1#,03071601,5H18422002G,2025-08-22
2092597,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-L06-01-03062401XX-F73-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-1#,03062401,5H18422001G,2025-08-15
2092596,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-J01-04-03062401XX-F23-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03062401,5H18422001G,2025-08-23
2092595,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-D05-01-03071201XX-F84-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03071201,5H18422002G,2025-08-21
2092594,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-G04-04-03062601XX-F88-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062601,5H18422001G,2025-08-18
2091943,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-G04-04-03062601XX-F82-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,R角鍛壓痕,FX-602-1#,03062601,5H18422001G,2025-08-18
2092593,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-M07-02-03062401XX-F53-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062401,5H18422001G,2025-08-15
2092592,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-K07-02-03062001XX-F70-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062001,5H18422001G,2025-08-14
2092591,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G06-04-03071601XX-F37-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2092590,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-J06-04-03062401XX-F07-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062401,5H18422001G,2025-08-15
2092589,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-K06-02-03062601XX-F65-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422003G,2025-08-18
2091942,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-B07-02-03070601XX-F71-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,直線白印,FX-202-1#,03070601,5H18422003G,2025-08-16
2092588,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-H07-02-03062401XX-F37-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062401,5H18422001G,2025-08-15
2091941,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-A05-02-03071201XX-F81-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,R角鍛壓痕,FX-102-1#,03071201,5H18422002G,2025-08-21
2092587,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-C02-01-03062601XX-F03-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062601,5H18422001G,2025-08-18
2092586,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-F01-02-03070601XX-F72-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03070601,5H18422003G,2025-08-20
2092585,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-H02-04-03071201XX-F37-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071201,5H18422002G,2025-08-21
2092584,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-L07-02-03062401XX-F57-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-1#,03062401,5H18422001G,2025-08-16
2091940,Y20Housing,2025-09-02,IM-6R01-5H18422003G-801H20-K06-01-03062601XX-F43-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,直線白印,FX-602-1#,03062601,5H18422003G,2025-08-18
2092583,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F01-03-03062001XX-F25-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062001,5H18422001G,2025-08-14
2092582,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-M02-03-03062601XX-F03-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062601,5H18422001G,2025-08-18
2091939,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-A06-02-03071201XX-F48-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,不良,直線白印,FX-602-2#,03071201,5H18422002G,2025-08-22
2092581,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-K06-01-03071601XX-F58-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071601,5H18422002G,2025-08-21
2092580,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-E07-03-03062401XX-F07-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062401,5H18422001G,2025-08-15
2092579,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-J07-03-03062401XX-F16-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062401,5H18422001G,2025-08-15
2092578,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-J01-03-03062401XX-F57-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062401,5H18422001G,2025-08-15
2092577,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-F03-03-03062401XX-F73-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062401,5H18422001G,2025-08-19
2092576,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-G05-04-03071601XX-F36-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2092575,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-G02-03-03062001XX-F67-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062001,5H18422001G,2025-08-14
2092574,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-J03-03-03071201XX-F75-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-2#,03071201,5H18422002G,2025-08-21
2092573,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-B05-03-03062001XX-F72-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-602-2#,03062001,5H18422001G,2025-08-14
2092572,Y20Housing,2025-09-02,IM-6R01-5H18422001G-601H21-D02-04-03062001XX-F16-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-202-2#,03062001,5H18422001G,2025-08-13
2092571,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-C04-04-03070401XX-F34-XXXXCXXXXXXXX-A107080706207090101-07101101,良品,,創新C-A,03070401,5H18422003G,
2092570,Y20Housing,2025-09-02,IM-6R01-5H18422002G-701H21-F07-02-03071601XX-F28-XXXXXXXXXXXXX-XXXXXXXXXXXXXXXXXXX-XXXXXXXX,良品,,FX-102-1#,03071601,5H18422002G,2025-08-22
2092569,Y20Housing,2025-09-02,IN-6R01-5H18422003G-801H20-B05-02-03070401XX-F43-XXXXCXXXXXXXX-A107080706207080101-07092601,良品,,創新C-A,03070401,5H18422003G,
